Source_ID,Sample_ID,scope
carpenter2010,mccoy2014a_HB-FS-21-57-48,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-49,sample
carpenter2010,mccoy2014a_HB-FS-21-57-49,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-5,sample
carpenter2010,mccoy2014a_HB-FS-21-57-5,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-50,sample
carpenter2010,mccoy2014a_HB-FS-21-57-50,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-51,sample
carpenter2010,mccoy2014a_HB-FS-21-57-51,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-52,sample
carpenter2010,mccoy2014a_HB-FS-21-57-52,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-53,sample
carpenter2010,mccoy2014a_HB-FS-21-57-53,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-54,sample
carpenter2010,mccoy2014a_HB-FS-21-57-54,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-55,sample
carpenter2010,mccoy2014a_HB-FS-21-57-55,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-56,sample
carpenter2010,mccoy2014a_HB-FS-21-57-56,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-57,sample
carpenter2010,mccoy2014a_HB-FS-21-57-57,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-58,sample
carpenter2010,mccoy2014a_HB-FS-21-57-58,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-59,sample
carpenter2010,mccoy2014a_HB-FS-21-57-59,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-6,sample
carpenter2010,mccoy2014a_HB-FS-21-57-6,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-60,sample
carpenter2010,mccoy2014a_HB-FS-21-57-60,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-62,sample
carpenter2010,mccoy2014a_HB-FS-21-57-62,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-63,sample
carpenter2010,mccoy2014a_HB-FS-21-57-63,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-64,sample
carpenter2010,mccoy2014a_HB-FS-21-57-64,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-65,sample
carpenter2010,mccoy2014a_HB-FS-21-57-65,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-66,sample
carpenter2010,mccoy2014a_HB-FS-21-57-66,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-67,sample
carpenter2010,mccoy2014a_HB-FS-21-57-67,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-68,sample
carpenter2010,mccoy2014a_HB-FS-21-57-68,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-69,sample
carpenter2010,mccoy2014a_HB-FS-21-57-69,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-7,sample
carpenter2010,mccoy2014a_HB-FS-21-57-7,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-70,sample
carpenter2010,mccoy2014a_HB-FS-21-57-70,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-71,sample
carpenter2010,mccoy2014a_HB-FS-21-57-71,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-72,sample
carpenter2010,mccoy2014a_HB-FS-21-57-72,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-73,sample
carpenter2010,mccoy2014a_HB-FS-21-57-73,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-74,sample
carpenter2010,mccoy2014a_HB-FS-21-57-74,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-75,sample
carpenter2010,mccoy2014a_HB-FS-21-57-75,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-76,sample
carpenter2010,mccoy2014a_HB-FS-21-57-76,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-77,sample
carpenter2010,mccoy2014a_HB-FS-21-57-77,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-8,sample
carpenter2010,mccoy2014a_HB-FS-21-57-8,artefact
mccoy2014a,mccoy2014a_HB-FS-21-57-9,sample
carpenter2010,mccoy2014a_HB-FS-21-57-9,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-1,sample
carpenter2010,mccoy2014a_HB-FS-21-59-1,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-10,sample
carpenter2010,mccoy2014a_HB-FS-21-59-10,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-100,sample
carpenter2010,mccoy2014a_HB-FS-21-59-100,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-101,sample
carpenter2010,mccoy2014a_HB-FS-21-59-101,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-102,sample
carpenter2010,mccoy2014a_HB-FS-21-59-102,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-103,sample
carpenter2010,mccoy2014a_HB-FS-21-59-103,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-104,sample
carpenter2010,mccoy2014a_HB-FS-21-59-104,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-105,sample
carpenter2010,mccoy2014a_HB-FS-21-59-105,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-106,sample
carpenter2010,mccoy2014a_HB-FS-21-59-106,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-107,sample
carpenter2010,mccoy2014a_HB-FS-21-59-107,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-108,sample
carpenter2010,mccoy2014a_HB-FS-21-59-108,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-109,sample
carpenter2010,mccoy2014a_HB-FS-21-59-109,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-11,sample
carpenter2010,mccoy2014a_HB-FS-21-59-11,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-110,sample
carpenter2010,mccoy2014a_HB-FS-21-59-110,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-111,sample
carpenter2010,mccoy2014a_HB-FS-21-59-111,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-112,sample
carpenter2010,mccoy2014a_HB-FS-21-59-112,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-113,sample
carpenter2010,mccoy2014a_HB-FS-21-59-113,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-115,sample
carpenter2010,mccoy2014a_HB-FS-21-59-115,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-116,sample
carpenter2010,mccoy2014a_HB-FS-21-59-116,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-117,sample
carpenter2010,mccoy2014a_HB-FS-21-59-117,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-118,sample
carpenter2010,mccoy2014a_HB-FS-21-59-118,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-119,sample
carpenter2010,mccoy2014a_HB-FS-21-59-119,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-12,sample
carpenter2010,mccoy2014a_HB-FS-21-59-12,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-120,sample
carpenter2010,mccoy2014a_HB-FS-21-59-120,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-121,sample
carpenter2010,mccoy2014a_HB-FS-21-59-121,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-122,sample
carpenter2010,mccoy2014a_HB-FS-21-59-122,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-123,sample
carpenter2010,mccoy2014a_HB-FS-21-59-123,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-13,sample
carpenter2010,mccoy2014a_HB-FS-21-59-13,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-14,sample
carpenter2010,mccoy2014a_HB-FS-21-59-14,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-15,sample
carpenter2010,mccoy2014a_HB-FS-21-59-15,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-16,sample
carpenter2010,mccoy2014a_HB-FS-21-59-16,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-17,sample
carpenter2010,mccoy2014a_HB-FS-21-59-17,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-18,sample
carpenter2010,mccoy2014a_HB-FS-21-59-18,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-19,sample
carpenter2010,mccoy2014a_HB-FS-21-59-19,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-2,sample
carpenter2010,mccoy2014a_HB-FS-21-59-2,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-20,sample
carpenter2010,mccoy2014a_HB-FS-21-59-20,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-21,sample
carpenter2010,mccoy2014a_HB-FS-21-59-21,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-22,sample
carpenter2010,mccoy2014a_HB-FS-21-59-22,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-23,sample
carpenter2010,mccoy2014a_HB-FS-21-59-23,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-24,sample
carpenter2010,mccoy2014a_HB-FS-21-59-24,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-25,sample
carpenter2010,mccoy2014a_HB-FS-21-59-25,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-26,sample
carpenter2010,mccoy2014a_HB-FS-21-59-26,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-27,sample
carpenter2010,mccoy2014a_HB-FS-21-59-27,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-28,sample
carpenter2010,mccoy2014a_HB-FS-21-59-28,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-29,sample
carpenter2010,mccoy2014a_HB-FS-21-59-29,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-3,sample
carpenter2010,mccoy2014a_HB-FS-21-59-3,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-30,sample
carpenter2010,mccoy2014a_HB-FS-21-59-30,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-31,sample
carpenter2010,mccoy2014a_HB-FS-21-59-31,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-32,sample
carpenter2010,mccoy2014a_HB-FS-21-59-32,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-33,sample
carpenter2010,mccoy2014a_HB-FS-21-59-33,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-34,sample
carpenter2010,mccoy2014a_HB-FS-21-59-34,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-35,sample
carpenter2010,mccoy2014a_HB-FS-21-59-35,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-36,sample
carpenter2010,mccoy2014a_HB-FS-21-59-36,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-37,sample
carpenter2010,mccoy2014a_HB-FS-21-59-37,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-38,sample
carpenter2010,mccoy2014a_HB-FS-21-59-38,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-39,sample
carpenter2010,mccoy2014a_HB-FS-21-59-39,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-4,sample
carpenter2010,mccoy2014a_HB-FS-21-59-4,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-40,sample
carpenter2010,mccoy2014a_HB-FS-21-59-40,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-41,sample
carpenter2010,mccoy2014a_HB-FS-21-59-41,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-42,sample
carpenter2010,mccoy2014a_HB-FS-21-59-42,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-43,sample
carpenter2010,mccoy2014a_HB-FS-21-59-43,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-44,sample
carpenter2010,mccoy2014a_HB-FS-21-59-44,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-45,sample
carpenter2010,mccoy2014a_HB-FS-21-59-45,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-46,sample
carpenter2010,mccoy2014a_HB-FS-21-59-46,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-47,sample
carpenter2010,mccoy2014a_HB-FS-21-59-47,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-48,sample
carpenter2010,mccoy2014a_HB-FS-21-59-48,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-49,sample
carpenter2010,mccoy2014a_HB-FS-21-59-49,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-5,sample
carpenter2010,mccoy2014a_HB-FS-21-59-5,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-50,sample
carpenter2010,mccoy2014a_HB-FS-21-59-50,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-51,sample
carpenter2010,mccoy2014a_HB-FS-21-59-51,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-52,sample
carpenter2010,mccoy2014a_HB-FS-21-59-52,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-53,sample
carpenter2010,mccoy2014a_HB-FS-21-59-53,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-54,sample
carpenter2010,mccoy2014a_HB-FS-21-59-54,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-55,sample
carpenter2010,mccoy2014a_HB-FS-21-59-55,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-56,sample
carpenter2010,mccoy2014a_HB-FS-21-59-56,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-57,sample
carpenter2010,mccoy2014a_HB-FS-21-59-57,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-58,sample
carpenter2010,mccoy2014a_HB-FS-21-59-58,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-59,sample
carpenter2010,mccoy2014a_HB-FS-21-59-59,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-6,sample
carpenter2010,mccoy2014a_HB-FS-21-59-6,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-60,sample
carpenter2010,mccoy2014a_HB-FS-21-59-60,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-61,sample
carpenter2010,mccoy2014a_HB-FS-21-59-61,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-62,sample
carpenter2010,mccoy2014a_HB-FS-21-59-62,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-63,sample
carpenter2010,mccoy2014a_HB-FS-21-59-63,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-64,sample
carpenter2010,mccoy2014a_HB-FS-21-59-64,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-65,sample
carpenter2010,mccoy2014a_HB-FS-21-59-65,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-66,sample
carpenter2010,mccoy2014a_HB-FS-21-59-66,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-67,sample
carpenter2010,mccoy2014a_HB-FS-21-59-67,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-68,sample
carpenter2010,mccoy2014a_HB-FS-21-59-68,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-69,sample
carpenter2010,mccoy2014a_HB-FS-21-59-69,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-7,sample
carpenter2010,mccoy2014a_HB-FS-21-59-7,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-70,sample
carpenter2010,mccoy2014a_HB-FS-21-59-70,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-71,sample
carpenter2010,mccoy2014a_HB-FS-21-59-71,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-72,sample
carpenter2010,mccoy2014a_HB-FS-21-59-72,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-73,sample
carpenter2010,mccoy2014a_HB-FS-21-59-73,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-74,sample
carpenter2010,mccoy2014a_HB-FS-21-59-74,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-75,sample
carpenter2010,mccoy2014a_HB-FS-21-59-75,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-76,sample
carpenter2010,mccoy2014a_HB-FS-21-59-76,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-77,sample
carpenter2010,mccoy2014a_HB-FS-21-59-77,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-78,sample
carpenter2010,mccoy2014a_HB-FS-21-59-78,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-79,sample
carpenter2010,mccoy2014a_HB-FS-21-59-79,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-8,sample
carpenter2010,mccoy2014a_HB-FS-21-59-8,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-80,sample
carpenter2010,mccoy2014a_HB-FS-21-59-80,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-81,sample
carpenter2010,mccoy2014a_HB-FS-21-59-81,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-82,sample
carpenter2010,mccoy2014a_HB-FS-21-59-82,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-83,sample
carpenter2010,mccoy2014a_HB-FS-21-59-83,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-84,sample
carpenter2010,mccoy2014a_HB-FS-21-59-84,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-85,sample
carpenter2010,mccoy2014a_HB-FS-21-59-85,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-86,sample
carpenter2010,mccoy2014a_HB-FS-21-59-86,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-87,sample
carpenter2010,mccoy2014a_HB-FS-21-59-87,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-88,sample
carpenter2010,mccoy2014a_HB-FS-21-59-88,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-9,sample
carpenter2010,mccoy2014a_HB-FS-21-59-9,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-90,sample
carpenter2010,mccoy2014a_HB-FS-21-59-90,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-91,sample
carpenter2010,mccoy2014a_HB-FS-21-59-91,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-92,sample
carpenter2010,mccoy2014a_HB-FS-21-59-92,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-93,sample
carpenter2010,mccoy2014a_HB-FS-21-59-93,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-94,sample
carpenter2010,mccoy2014a_HB-FS-21-59-94,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-95,sample
carpenter2010,mccoy2014a_HB-FS-21-59-95,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-96,sample
carpenter2010,mccoy2014a_HB-FS-21-59-96,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-98,sample
carpenter2010,mccoy2014a_HB-FS-21-59-98,artefact
mccoy2014a,mccoy2014a_HB-FS-21-59-99,sample
carpenter2010,mccoy2014a_HB-FS-21-59-99,artefact
mccoy2014a,mccoy2014a_HB-FS-21-6,sample
carpenter2010,mccoy2014a_HB-FS-21-6,artefact
mccoy2014a,mccoy2014a_HB-FS-21-60,sample
carpenter2010,mccoy2014a_HB-FS-21-60,artefact
mccoy2014a,mccoy2014a_HB-FS-21-7,sample
carpenter2010,mccoy2014a_HB-FS-21-7,artefact
mccoy2014a,mccoy2014a_HB-FS-21-8,sample
carpenter2010,mccoy2014a_HB-FS-21-8,artefact
mccoy2014a,mccoy2014a_HB-FS-21-9,sample
carpenter2010,mccoy2014a_HB-FS-21-9,artefact
mccoy2014a,mccoy2014a_HB-FS-22,sample
carpenter2010,mccoy2014a_HB-FS-22,artefact
mccoy2014a,mccoy2014a_AR-4020b,sample
davidson2011,mccoy2014a_AR-4020b,artefact
mccoy2014a,mccoy2014a_BH-FS-1-1,sample
carpenter2009,mccoy2014a_BH-FS-1-1,artefact
mccoy2014a,mccoy2014a_BH-FS-11-1,sample
carpenter2009,mccoy2014a_BH-FS-11-1,artefact
mccoy2014a,mccoy2014a_BH-FS-23-2,sample
carpenter2009,mccoy2014a_BH-FS-23-2,artefact
mccoy2014a,mccoy2014a_BH-FS-3-1,sample
carpenter2009,mccoy2014a_BH-FS-3-1,artefact
mccoy2014a,mccoy2014a_BH-FS-30-1,sample
carpenter2009,mccoy2014a_BH-FS-30-1,artefact
mccoy2014a,mccoy2014a_BH-FS-31-1,sample
carpenter2009,mccoy2014a_BH-FS-31-1,artefact
mccoy2014a,mccoy2014a_BH-FS-31-2,sample
carpenter2009,mccoy2014a_BH-FS-31-2,artefact
mccoy2014a,mccoy2014a_BH-FS-31-3,sample
carpenter2009,mccoy2014a_BH-FS-31-3,artefact
mccoy2014a,mccoy2014a_BH-FS-32-2,sample
carpenter2009,mccoy2014a_BH-FS-32-2,artefact
mccoy2014a,mccoy2014a_BH-FS-33-1,sample
carpenter2009,mccoy2014a_BH-FS-33-1,artefact
mccoy2014a,mccoy2014a_BH-FS-4-1,sample
carpenter2009,mccoy2014a_BH-FS-4-1,artefact
mccoy2014a,mccoy2014a_BH-FS-4-2,sample
carpenter2009,mccoy2014a_BH-FS-4-2,artefact
mccoy2014a,mccoy2014a_BH-FS-8-1,sample
carpenter2009,mccoy2014a_BH-FS-8-1,artefact
mccoy2014a,mccoy2014a_BH-FS-82-1,sample
carpenter2009,mccoy2014a_BH-FS-82-1,artefact
mccoy2014a,mccoy2014a_BH-FS-9-1,sample
carpenter2009,mccoy2014a_BH-FS-9-1,artefact
mccoy2014a,mccoy2014a_AR3977,sample
davidson2011,mccoy2014a_AR3977,artefact
mccoy2014a,mccoy2014a_AR3978,sample
davidson2011,mccoy2014a_AR3978,artefact
mccoy2014a,mccoy2014a_AR3986,sample
davidson2011,mccoy2014a_AR3986,artefact
mccoy2014a,mccoy2014a_AR3999,sample
davidson2011,mccoy2014a_AR3999,artefact
mccoy2014a,mccoy2014a_AR4002,sample
davidson2011,mccoy2014a_AR4002,artefact
mccoy2014a,mccoy2014a_AR4003,sample
davidson2011,mccoy2014a_AR4003,artefact
mccoy2014a,mccoy2014a_AR4007,sample
davidson2011,mccoy2014a_AR4007,artefact
mccoy2014a,mccoy2014a_AR4008,sample
davidson2011,mccoy2014a_AR4008,artefact
mccoy2014a,mccoy2014a_AR4018b,sample
davidson2011,mccoy2014a_AR4018b,artefact
mccoy2014a,mccoy2014a_AR4019,sample
davidson2011,mccoy2014a_AR4019,artefact
mccoy2014a,mccoy2014a_MW002b,sample
davidson2011,mccoy2014a_MW002b,artefact
mccoy2014a,mccoy2014a_MW008b,sample
davidson2011,mccoy2014a_MW008b,artefact
mccoy2014a,mccoy2014a_MW024a,sample
davidson2011,mccoy2014a_MW024a,artefact
mccoy2014a,mccoy2014a_MW024b,sample
davidson2011,mccoy2014a_MW024b,artefact
mccoy2014a,mccoy2014a_MW024c,sample
davidson2011,mccoy2014a_MW024c,artefact
mccoy2014a,mccoy2014a_AR-4010,sample
davidson2011,mccoy2014a_AR-4010,artefact
mccoy2014a,mccoy2014a_BH-FS-10-1,sample
carpenter2009,mccoy2014a_BH-FS-10-1,artefact
mccoy2014a,mccoy2014a_BH-FS-23-4,sample
carpenter2009,mccoy2014a_BH-FS-23-4,artefact
mccoy2014a,mccoy2014a_BH-FS-29-1,sample
carpenter2009,mccoy2014a_BH-FS-29-1,artefact
mccoy2014a,mccoy2014a_BH-FS-32-1,sample
carpenter2009,mccoy2014a_BH-FS-32-1,artefact
mccoy2014a,mccoy2014a_BH-FS-32-3,sample
carpenter2009,mccoy2014a_BH-FS-32-3,artefact
mccoy2014a,mccoy2014a_AR-3976,sample
davidson2011,mccoy2014a_AR-3976,artefact
mccoy2014a,mccoy2014a_AR-3979,sample
davidson2011,mccoy2014a_AR-3979,artefact
mccoy2014a,mccoy2014a_AR-3980a,sample
davidson2011,mccoy2014a_AR-3980a,artefact
mccoy2014a,mccoy2014a_AR-3984,sample
davidson2011,mccoy2014a_AR-3984,artefact
mccoy2014a,mccoy2014a_AR-3985,sample
davidson2011,mccoy2014a_AR-3985,artefact
mccoy2014a,mccoy2014a_AR-3987,sample
davidson2011,mccoy2014a_AR-3987,artefact
mccoy2014a,mccoy2014a_AR-3990,sample
davidson2011,mccoy2014a_AR-3990,artefact
mccoy2014a,mccoy2014a_AR-3994,sample
davidson2011,mccoy2014a_AR-3994,artefact
mccoy2014a,mccoy2014a_AR-3995,sample
davidson2011,mccoy2014a_AR-3995,artefact
mccoy2014a,mccoy2014a_AR-3997,sample
davidson2011,mccoy2014a_AR-3997,artefact
mccoy2014a,mccoy2014a_AR-4000,sample
davidson2011,mccoy2014a_AR-4000,artefact
mccoy2014a,mccoy2014a_AR-4001a,sample
davidson2011,mccoy2014a_AR-4001a,artefact
mccoy2014a,mccoy2014a_AR-4012,sample
davidson2011,mccoy2014a_AR-4012,artefact
mccoy2014a,mccoy2014a_AR-4013,sample
davidson2011,mccoy2014a_AR-4013,artefact
mccoy2014a,mccoy2014a_AR-4015a,sample
davidson2011,mccoy2014a_AR-4015a,artefact
mccoy2014a,mccoy2014a_AR-4015b,sample
davidson2011,mccoy2014a_AR-4015b,artefact
mccoy2014a,mccoy2014a_AR-4016a,sample
davidson2011,mccoy2014a_AR-4016a,artefact
mccoy2014a,mccoy2014a_AR-4016b,sample
davidson2011,mccoy2014a_AR-4016b,artefact
mccoy2014a,mccoy2014a_AR-4016c,sample
davidson2011,mccoy2014a_AR-4016c,artefact
mccoy2014a,mccoy2014a_AR-4016d,sample
davidson2011,mccoy2014a_AR-4016d,artefact
mccoy2014a,mccoy2014a_AR-4016e,sample
davidson2011,mccoy2014a_AR-4016e,artefact
mccoy2014a,mccoy2014a_AR-4017a,sample
davidson2011,mccoy2014a_AR-4017a,artefact
mccoy2014a,mccoy2014a_AR-4017b,sample
davidson2011,mccoy2014a_AR-4017b,artefact
mccoy2014a,mccoy2014a_AR-4017d,sample
davidson2011,mccoy2014a_AR-4017d,artefact
mccoy2014a,mccoy2014a_AR-4017e,sample
davidson2011,mccoy2014a_AR-4017e,artefact
mccoy2014a,mccoy2014a_AR-4017h,sample
davidson2011,mccoy2014a_AR-4017h,artefact
mccoy2014a,mccoy2014a_AR-4018a,sample
davidson2011,mccoy2014a_AR-4018a,artefact
mccoy2014a,mccoy2014a_AR-4020a,sample
davidson2011,mccoy2014a_AR-4020a,artefact
mccoy2014a,mccoy2014a_AR-4021a,sample
davidson2011,mccoy2014a_AR-4021a,artefact
mccoy2014a,mccoy2014a_AR-4021b,sample
davidson2011,mccoy2014a_AR-4021b,artefact
mccoy2014a,mccoy2014a_AR-4022a,sample
davidson2011,mccoy2014a_AR-4022a,artefact
mccoy2014a,mccoy2014a_AR-4024,sample
davidson2011,mccoy2014a_AR-4024,artefact
mccoy2014a,mccoy2014a_AR-4025a,sample
davidson2011,mccoy2014a_AR-4025a,artefact
mccoy2014a,mccoy2014a_AR-4025c,sample
davidson2011,mccoy2014a_AR-4025c,artefact
mccoy2014a,mccoy2014a_AR-4025d,sample
davidson2011,mccoy2014a_AR-4025d,artefact
mccoy2014a,mccoy2014a_AR-4025g,sample
davidson2011,mccoy2014a_AR-4025g,artefact
mccoy2014a,mccoy2014a_AR-4025h,sample
davidson2011,mccoy2014a_AR-4025h,artefact
mccoy2014a,mccoy2014a_AR-4026a,sample
davidson2011,mccoy2014a_AR-4026a,artefact
mccoy2014a,mccoy2014a_AR-4027a,sample
davidson2011,mccoy2014a_AR-4027a,artefact
mccoy2014a,mccoy2014a_AR-4028a,sample
davidson2011,mccoy2014a_AR-4028a,artefact
mccoy2014a,mccoy2014a_AR-4028b,sample
davidson2011,mccoy2014a_AR-4028b,artefact
mccoy2014a,mccoy2014a_AR-4028c,sample
davidson2011,mccoy2014a_AR-4028c,artefact
mccoy2014a,mccoy2014a_AR-4028d,sample
